"Data Source","World Development Indicators",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013",
"Hungary","HUN","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17018.3854551326","14995.4020455817","14541.6058561483","14474.3269044345","14921.3184805326","15164.6728892942","15215.1829276874","15722.6322561545","16401.2051916868","16973.6774960222","17736.8700609335","18437.5421058482","19323.3028245998","20124.8937554168","21137.0763896947","22018.7890295409","22912.5475996661","22974.391359393","23220.4400516266","21675.3205107873","21997.6908704743","22413.0738121951","22146.1276695544","",
"Indonesia","IDN","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4295.25640239066","4597.5754407601","4846.08956385374","5111.86459045372","5409.08613152088","5771.82408078763","6118.84816143064","6311.87338120146","5403.9009617728","5368.47823942954","5551.95549306588","5671.94002559222","5842.58598251436","6034.68120756992","6248.10850403883","6510.02820537728","6770.75162729954","7098.63681193109","7420.45072261071","7657.90034161912","8026.71333227304","8437.73357493113","8855.01180407188","9254.42217970392",
"Isle of Man","IMN","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1812.36206654702","1795.44113783757","1857.40940567242","1908.98577015475","1998.47125191212","2110.81670379136","2229.71475176823","2279.46197045919","2378.91436648654","2545.72525871133","2599.76236019452","2680.83273594169","2738.34401675146","2907.46381219413","3090.244602187","3327.67874361356","3584.60593311049","3882.27389622414","3979.88022228188","4261.22542026275","4638.07301039087","4883.05831487756","5050.10739216825","5238.01998079629",
"Not classified","INX","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20993.3458876378","21275.7691809028","21837.5787315952","22313.766929009","23505.2710207766","25638.0853666299","27903.8210937305","30739.2553760399","33137.1776095292","36360.5435755434","39699.5826715937","41020.2977093102","42519.830955084","43393.0683429316","44396.3160279127","46080.8468242783","47318.4097654851","48261.001047944","46265.4779379722","42874.00975418","42187.6874168178","42945.909555103","42918.6082456852","42694.8147996748",
"Iran, Islamic Rep.","IRN","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8679.08021603059","9583.34628007112","9847.63922097981","9581.54420662713","9439.02628071942","9560.38199648723","10077.1646137876","10234.7466748973","10321.9992826862","10335.8046769716","10693.8893733933","10929.3596211593","11599.8810136914","12277.273694893","12752.8069567009","13188.3163479267","13803.4545050372","14710.9694167113","14622.8637045031","15016.709160077","15704.8668885617","15969.7019530489","16233.5295220412","15090.0472200748",
"Iraq","IRQ","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12011.9174088718","11930.0994881664","10789.4151343124","7017.48138764183","10528.4139421617","10709.2742410708","11508.332398902","11392.2407175754","11860.7190095731","12244.5782000504","12751.459075173","13634.913231565","14509.5805581191","14704.261864063",
"Iceland","ISL","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29217.9720026914","28816.6904348161","27496.732877906","27576.0614888614","28324.6469058397","28204.2540399242","29394.7101278787","30587.3283285218","32173.0874727829","33087.766343013","34049.2933197503","34917.318113089","34655.1242822595","35253.7941575485","37683.9140215521","39773.8673155025","40680.565866012","42038.1280428368","41753.8602712977","38881.1654671063","37341.2094868079","38215.7846451276","38569.0926413692","39545.6971538872",
"Israel","ISR","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19604.9604489676","19881.4306502131","20287.0521151839","20852.6623790716","21728.1859104386","22537.1262445302","23160.4323768532","23350.553476786","23762.3149205712","23942.2453087575","25475.9396480899","24826.8863577347","24191.8219712961","24118.2326482172","24843.5518649194","25615.3550646653","26574.3759500723","27913.4445067022","28643.1762872079","28315.6526242382","29377.9838446328","30159.0495553392","30599.7707276501","31028.5697867044",
"Italy","ITA","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29679.6035013945","30115.3522002536","30345.9778600328","30068.7971785984","30709.3273523397","31595.353579993","31944.8820430035","32523.7654189535","32985.2707125329","33458.2891367233","34665.0118070622","35290.8642327049","35397.428133333","35224.0187674827","35602.468403804","35757.8797468296","36434.4961355954","36861.1166750834","36194.3444554011","34050.1885866405","34530.5949567678","34626.2116403589","33715.373941472","32929.1006314769",
"Jamaica","JAM","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7390.98218079391","7696.91283456372","7792.36544405629","8463.37868057668","8514.26514093094","8644.07675280358","8531.30930094588","8353.64923643925","8086.15852018559","8115.30096781314","8138.87025604956","8197.152929152","","","","","8954.32667725796","9047.49803776125","8951.11252059558","8526.09798760175","8370.4469652512","8484.58569882361","8520.89497075678","8606.65524983149",
"Jordan","JOR","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7057.44441510999","6425.99242366287","7241.82999752525","7241.70485601272","7312.46301314031","7516.37466443574","7442.49070013577","7456.24067741352","7449.0985653717","7564.77293316726","7694.8199386228","7902.750067629","8159.70958887336","8292.07540671671","8787.68728996733","9290.24093549611","9817.81721463521","10385.9841763484","10896.5356354609","11242.6365371713","11256.0687253846","11292.1743025681","11340.2438738815","11406.4783142105",
"Japan","JPN","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29549.5097745255","30437.225698337","30610.4348237752","30587.2094503185","30746.4265957897","31224.1892259464","31957.1241716737","32382.0698222727","31653.3287384654","31530.3687887666","32186.2555824735","32229.7888234199","32248.0369760114","32721.3599850947","33482.5501040598","33915.5511767815","34494.2983953812","35246.4083007637","34897.4892336601","33006.4696577941","34571.0752256562","34315.7983187918","34882.1375640156","35481.108039893",
"Kazakhstan","KAZ","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12728.5051897692","11257.784658806","10668.5184703669","9751.48011134328","8647.34824473211","8078.59050118662","8242.8860925482","8516.51564546765","8500.16367492569","8813.21625919191","9706.03914184506","11035.1058284755","12116.0463363635","13198.3642925398","14365.2323162652","15619.2032089137","17108.5465709531","18419.3069343297","18796.7303743873","18527.3678614592","19601.0873502126","20772.0661241604","21505.6512173326","22466.7344857632",
"Kenya","KEN","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2008.5641306466","1970.99213502059","1892.76797486363","1840.48354214797","1832.52044962205","1858.59745020653","1882.91850618855","1842.35263995377","1854.367893046","1848.79487112066","1811.93874433061","1831.18507516945","1792.42632853609","1795.76986185995","1837.06341643771","1893.86323324214","1960.51786629023","2042.34829715775","2018.93387905441","2019.39536453314","2079.94054907753","2114.07629881281","2151.43861472539","2192.58832031453",
"Kyrgyz Republic","KGZ","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3474.66796837936","3149.93488324319","2681.33277967662","2266.16440585861","1811.64344379291","1696.36351443159","1789.85396499345","1938.83581368409","1949.83293220722","1991.30156392629","2074.50528378878","2164.26829287642","2144.12124988079","2270.92467515887","2401.2650010486","2370.16604321287","2417.57946992774","2599.20601304124","2790.93489875134","2837.03141375512","2790.17066577062","2920.6032099095","2869.81937430217","3109.87349926803",
"Cambodia","KHM","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1004.03915551164","1058.3430710066","1091.076711624","1116.79799803964","1147.95422631512","1175.60388736354","1285.35144047658","1368.02202899894","1448.40123641765","1516.48326264953","1616.84573315375","1754.86381061992","1956.57830501287","2135.56402871414","2320.74783925155","2441.72196884975","2408.64237681646","2513.05794468263","2646.33555597866","2790.43087295047","2944.99163271932",
"Kiribati","KIR","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1453.19401310731","1365.40603393101","1387.93534019853","1417.6256949278","1468.26327941041","1434.37112244106","1499.85415904359","1558.9880849487","1702.23022763793","1676.30649214971","1804.37900889833","1785.30358764267","1763.42814221635","1801.49175295777","1825.93807450729","1791.89187884292","1683.481872644","1781.95797472263","1803.4074330851","1764.61943134587","1729.36686619863","1749.77353809945","1771.52591452299","1796.29701198383",
"St. Kitts and Nevis","KNA","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14255.801165214","14250.4286488219","14597.0707212236","15391.7598189048","15976.1557959613","16359.3939564896","17227.8025766636","18187.0966629294","18185.4090435772","18900.0896754417","18772.377874436","19468.9910663641","19536.9736860531","18953.083372253","19475.9714505088","21084.3277374953","21766.5461351384","22322.3560250077","22957.6440948031","21411.6589731345","20462.9804375401","20585.2128326295","20099.6633135532","20263.0667784994",
"Korea, Rep.","KOR","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12086.7623843144","13130.1306735061","13743.55156063","14465.7401397993","15577.1377524568","16798.3945753542","17834.7750400364","18687.2036269475","17492.7053403007","19232.5846076925","20756.7757910878","21536.0819499791","23008.0783777488","23565.6093104866","24627.6106308882","25541.4647536433","26733.6452434107","28063.2681853609","28650.2824036688","28716.0978951177","30440.4012807961","31327.1269068439","31901.0729348642","32708.1074459188",
"Kosovo","KSV","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4426.71022352545","5616.95440477491","5573.79470895614","5903.10719791692","6053.19598777927","6414.04199922989","6579.06358258015","7068.12169620469","7516.41052418247","7679.97109812965","7862.32183232917","8146.04212978627","8291.2235786671","8461.321040181",
"Kuwait","KWT","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88461.5356367769","89046.1879701256","88417.706422566","87067.5835122829","80986.3020369126","80881.8107357873","78412.1529118984","78097.8553294232","88675.2049362918","94636.217712714","99642.1371076213","101767.233110847","102060.798623929","98890.3374291864","87124.7883845347","81036.7699416553","82474.8100794336","84187.7069011197","",
"Latin America & Caribbean (developing only)","LAC","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9628.72183451667","9791.7638716874","9875.71528887014","10053.224676704","10337.719119108","10260.4220755538","10437.1211338749","10801.978118295","10847.5402790306","10687.2990664928","10931.0122348503","10819.2136202576","10665.6325686632","10717.5390556057","11228.5892833139","11607.3013413363","12113.1043020178","12662.6680769026","13008.4260748127","12692.041385839","13278.0405711711","13704.485389433","13921.9683658588","14122.7699606116",
"Lao PDR","LAO","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1622.37231058966","1643.51486047539","1685.56365642569","1735.81236732079","1827.93220375478","1908.13237028444","1993.23099764926","2084.17729334896","2123.46688314571","2236.79114649411","2326.91109331536","2423.9042529572","2532.60995005939","2650.9708688744","2779.91199323034","2930.43021008825","3126.17254534304","3298.02127409674","3483.19022082963","3667.52154901225","3900.74802905618","4133.14757814435","4388.17019368088","4658.78651969895",
"Lebanon","LBN","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7734.35455923848","10496.8835554817","10699.482697676","11136.4796772998","11729.4048522677","12253.8612738283","12725.6354625791","12347.2433601067","12703.3622921784","12474.7819014154","12335.0276559385","12355.9360349284","12198.7536331819","11998.1176408364","12348.3986554533","12258.1253797851","12170.8197110487","13122.4211471362","14158.0498212722","15392.7567656537","16262.9723378715","16431.1496059329","16632.8712277863","16622.9354840943",
"Liberia","LBR","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","502.531561410631","438.726571890579","290.045103378185","196.564542143008","152.812648950319","142.018807835658","150.692667284349","288.836991037562","346.387488749875","397.19193066966","473.33743332135","557.342409736369","717.880280911958","473.920400736753","441.171994516017","470.423890817786","498.881568413945","554.615720568668","587.916331965885","642.79318198449","688.527944072662","728.985871612204","782.38725425071","849.830924236094",
"Libya","LBY","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22624.9600658816","23084.7546075364","21745.5548658907","21134.464584053","23519.8233378471","24178.4250636565","26156.7258481684","27251.7002398924","28409.0298640116","29013.403345049","29188.0040467194","30261.1429067116","11358.3341836147","23032.0955118359","20715.9347757722",
"St. Lucia","LCA","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7831.80504282315","7927.99233403161","8378.56583895772","8494.9098338749","8516.588651442","8690.23277889948","9042.80215165601","8957.11900097165","9397.22572841493","9494.37724076862","9443.24521512271","8893.91973982516","8816.71880376825","9120.79576962363","9784.17433083634","9485.93814588795","10228.128211417","10592.8458988251","10922.4137460214","10761.5478184669","10550.8196727501","10586.8409273897","10358.5852535061","10224.0321337922",
"Latin America & Caribbean (all income levels)","LCN","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9786.68712919407","9962.02622391848","10080.8071611413","10273.2704192657","10569.7564872228","10532.8453815847","10730.7966466357","11114.6193843344","11177.3829486991","11020.3166876291","11279.4604039782","11180.5856620347","11038.0112518268","11109.8311832182","11630.9664842618","12016.4729877537","12524.1430222259","13075.4392848637","13420.2000760943","13096.7403164064","13688.0209256236","14127.5099415915","14366.0418124906","14587.5127150009",
"Latin America and the Caribbean","LCR","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Least developed countries: UN classification","LDC","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1197.42611650707","1183.40375756809","1161.19256381477","1135.78145621997","1129.90479404945","1154.84766420766","1187.11508607654","1220.73151695345","1239.55382171015","1260.85255336325","1285.16129565072","1324.60427522276","1353.59804783305","1391.02093665714","1448.46177923855","1520.62440382747","1596.90535073381","1691.47845778394","1762.61458622435","1802.91343825675","1856.29612125518","1876.45865360199","1892.98320821295","1939.39775705017",
"Low income","LIC","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1117.8222042923","1095.67596573049","1048.1341009217","1031.71221959847","1027.36476551507","1041.54974352997","1065.91866631559","1080.2340603972","1092.48452577182","1107.9982787906","1118.91984008983","1148.11009127841","1154.27173451865","1171.57346653434","1214.33553420365","1262.73452831581","1311.66431219139","1368.46447938236","1413.333943825","1456.96887850018","1515.82359442039","1574.42395121064","1640.02153354206","1698.13725370924",
"Liechtenstein","LIE","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3339.63438681087","3442.27587477849","3560.9456984455","3759.19185556203","3915.34529396398","4074.88762683597","4183.59752161366","4395.9536401554","4549.56825203827","4677.4937176308","4946.20351272973","4948.7830209127","5111.26727395494","5343.71978450226","5558.72830221507","5842.8572301744","6223.11056133138","6586.05455861487","6916.49361912745","7079.66937976977","7572.00812607189","8111.55414159744","8855.50382213737","9425.73738258594",
"Lower middle income","LMC","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2893.18650648872","2874.15231958334","2891.01221958553","2905.69014908138","2942.52416487368","3033.53267669261","3154.55693807163","3219.17290925317","3190.07610630858","3288.53642956675","3372.69044742181","3458.03143443124","3532.15164357212","3697.81948927398","3935.47057867659","4138.03826152301","4379.33485204033","4647.22719910226","4785.57497714538","4958.73181065006","5252.77233378482","5452.94520783997","5619.46170495419","5824.95882305799",
"Low & middle income","LMY","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3608.27384033835","3614.00359099711","3648.64867887712","3727.67979656355","3832.138340949","3959.98522226357","4130.69057772745","4273.35120809222","4313.32013381855","4397.51434114593","4550.98885613987","4649.74345837441","4778.72812362602","4977.39988036273","5312.27084971024","5624.98144588678","6004.61884342537","6440.61385540393","6715.10402686009","6892.63632507206","7330.99676770965","7665.93630273339","7968.64742545553","8256.07794061091",
"Lesotho","LSO","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1306.80772413066","1332.5063339478","1401.24471321855","1419.61474181428","1468.05644276894","1472.87324602086","1527.56443922878","1570.13264124909","1580.03737941393","1570.86560339294","1636.83077059415","1692.13102999759","1688.52005441733","1755.37685794391","1783.14883473418","1818.23010902408","1882.30972503361","1955.91439959604","2050.84328671013","2100.88212485808","2228.52870864387","2268.49453817628","2390.26153250419","2503.3197052482",
"Lithuania","LTU","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15674.6301908529","14759.8606228935","11634.6930267406","9793.06718174752","8898.21129121753","9261.98801936771","9816.36131522668","10627.6846438709","11521.6164124463","11479.1174468236","11935.9327082665","12845.3146040323","13837.5944206316","15379.9105354645","16696.9103477098","18295.14803062","20047.8698318628","22283.6930426111","23173.147105689","19977.6220892518","20672.3367992485","22413.1976712328","23556.3145020305","",
"Luxembourg","LUX","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56200.8998297645","60246.4702677959","60533.2900410913","62235.0131719215","63739.0032050916","63750.0301635668","63841.0305138791","66789.2900523982","70245.565102417","75138.7705490266","80394.0178014716","81442.8868809606","83890.523272541","84257.5681441028","86699.0576705709","89867.7608358967","92811.3670246564","97409.7605706434","94981.1606757214","88057.9896620696","89146.8121344232","88848.146385084","86587.4166324394","86442.1711039853",
"Latvia","LVA","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13621.9060772886","11962.6602242186","8232.99956211377","7978.54117976961","8290.88441992483","8330.48967245765","8744.23075772975","9563.34741115141","10109.8829998107","10671.4643404512","11519.7897759086","12608.1698202578","13581.1139080179","14699.7771670707","16150.6903682664","18056.877934008","20452.5656773216","22677.5787622672","21944.6612557764","18304.2249108982","18624.9858518322","19972.4716476731","21232.8320116978","",
"Macao SAR, China","MAC","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36983.8750117465","37340.3364302991","41375.4727480461","42708.3247358944","43778.2335512586","44465.225804164","43547.2585539275","42700.0857548907","40076.5170796409","38504.3986839506","40090.5095720442","40671.8350473593","43687.6561937037","48470.1205715369","60449.5577296701","64276.548000909","71759.5762470732","79813.1020763252","80190.9086588058","79361.0784493277","98722.4396007257","117187.626261337","125484.786514166","138024.906674968",
"St. Martin (French part)","MAF","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4088.29927211373","4291.00472141972","4046.41186852764","3938.58927382491","4276.72421172952","3933.47702535125","4347.96015781603","4189.72269613667","4448.26517786139","4413.67734810179","4429.5721891914","4710.23436377941","4814.74985887783","5067.25722662544","5258.79107180985","5363.42929027516","5725.24482658728","5825.40318839289","6091.35132180666","6313.47917928991","6465.69253717693","6697.60207237616","6778.40345502451","",
"Mexico and Central America","MCA","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Monaco","MCO","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6416.46133088246","5375.28400062354","3807.99379265958","3766.35972719319","2610.30446328431","2586.99702559007","2457.38849351103","2505.95779988847","2344.0173334408","2267.87896144032","2320.21801726598","2467.26260576727","2665.87557370541","2849.83706379365","3068.59563574777","3306.8188984238","3474.68231558277","3589.5927542198","3875.68928952063","3648.15424647146","3910.86054378005","4179.21480881512","4150.50476957754","4520.55881965052",
"Madagascar","MDG","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1671.80221977466","1519.91722741678","1492.09393291827","1477.59707404894","1431.71092138551","1411.54263525918","1397.2024841606","1403.6537003796","1413.37831470398","1433.42889827328","1455.69087842451","1496.62394748184","1267.87868786083","1350.83584629696","1380.37922664233","1402.31081991397","1430.83357356971","1477.36722278247","1538.53773689534","1435.79229998481","1390.84752742242","1366.2756235842","1359.94288855444","1350.24041893243",
"Maldives","MDV","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6576.59826264564","6856.26729133639","7694.64500306295","8509.70601152762","7639.05483440578","8976.86307504654","9750.17643931914","10744.2216311061","10165.254289815","10681.1738460261","11158.0962336566","11090.2635549713","11282.8149608288",
"Middle East & North Africa (all income levels)","MEA","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10808.1275541285","11225.4424987625","11509.1628448385","11468.4697869335","11530.3545315179","11564.4336963347","11914.0030451258","12101.2509953143","12279.3608564899","12303.0944637798","12703.0086361906","12773.6639515283","12840.5082813303","13123.9680653616","13969.802186303","14468.7622604442","15113.2674235615","15683.2196165798","16149.6527444359","16203.2056785261","16743.660248731","16897.0645555884","17465.9523271255","17358.7180740122",
"Mexico","MEX","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12479.3308067596","12737.9329505878","12925.4598791998","13172.1885282758","13516.4917578687","12490.9399582862","12978.6455718664","13634.4733735296","14033.0352155676","14176.6622839791","14703.796285239","14411.3368513794","14243.2433107064","14267.7178280207","14700.3285719574","14961.4333360313","15515.6655587356","15804.9275687663","15825.7583252389","14893.4442344746","15460.1656012845","15886.7174631979","16316.3343671674","16290.8126006213",
"Marshall Islands","MHL","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2921.64856586249","2852.98182984327","3000.93510691709","3138.59571678385","3288.58028679755","3527.77831880666","3141.10339523083","2921.58658707306","2826.18854357551","2750.28330188642","2907.54779513744","3062.14040596531","3143.62856726892","3151.75426249291","3152.48792853604","3236.13971942808","3295.4167469827","3391.6123864399","3320.0895244008","3264.29006026413","3441.37013776541","3464.47369866515","3573.77997782352","3592.2054206928",
"Middle income","MIC","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3951.34103205008","3963.66309297461","4012.10855783715","4107.72090694579","4231.14582828092","4379.15683710911","4574.89081651552","4740.12533378973","4788.69527823288","4887.61150860725","5066.86262143706","5181.73607427387","5334.68526092199","5566.83172076739","5952.94624049984","6313.55664235914","6752.2047968942","7256.01776581636","7575.69659097523","7783.98805567031","8293.86311393338","8685.19261065915","9039.46673796214","9378.02950075934",
"Macedonia, FYR","MKD","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10130.4667677997","9528.56801432809","8955.42887050038","8345.45830951645","8241.00055833938","8156.76466578819","8219.16836540304","8268.54896188295","8456.92952685329","8731.20854220591","9049.91844152941","8586.1166990896","8620.39760980121","8835.82333885736","9223.13299235639","9604.66415487093","10069.7390445733","10674.5421095998","11191.462186404","11079.0269575152","11391.3274041208","11700.9670613132","11644.8368736634","11996.8074532958",
"Mali","MLI","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1100.23508408575","1095.13306615409","1158.98558057149","1105.94021881015","1087.47541033488","1125.51930400045","1132.35307649385","1178.23710949574","1217.14946364125","1264.62458891403","1269.06221715052","1381.91894199363","1397.00603969606","1455.86929348955","1442.28428637191","1482.780994225","1559.78215048269","1575.67825810693","1602.16832929762","1621.62132025941","1663.63948506079","1657.99155402132","1602.66042947713","1589.1673480781",
"Malta","MLT","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16773.5841212842","17645.8014496222","18292.8895785899","18932.06260608","19825.9643335822","20941.5913381373","21601.1873218066","22582.3050437948","23596.4084535174","24590.0409147597","26116.938340158","24949.0227839754","25459.9714884542","25326.4714991599","25030.3457473299","25782.9836038517","26260.5217387615","27288.931414945","28295.0003079237","27337.5719162498","27941.3168186409","28323.9968966981","28389.8803819162","",
"Myanmar","MMR","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
